timestamp,location,class_name,confidence_score,vehicle_color,license_plate,plate_confidence
2025-07-27 11:29:55,"Kolkata, IN",motorcycle,0.71,Blue,N/A,N/A
2025-07-27 11:29:55,"Kolkata, IN",motorcycle,0.61,Black,N/A,N/A
2025-07-27 11:29:56,"Kolkata, IN",car,0.90,Black,N/A,N/A
2025-07-27 11:29:56,"Kolkata, IN",car,0.86,White,N/A,N/A
2025-07-27 11:29:56,"Kolkata, IN",motorcycle,0.79,Blue,N/A,N/A
2025-07-27 11:29:56,"Kolkata, IN",motorcycle,0.60,Black,N/A,N/A
2025-07-27 11:29:56,"Kolkata, IN",motorcycle,0.52,Green,N/A,N/A
2025-07-27 11:29:56,"Kolkata, IN",car,0.89,Black,N/A,N/A
2025-07-27 11:29:56,"Kolkata, IN",car,0.85,White,N/A,N/A
2025-07-27 11:29:56,"Kolkata, IN",motorcycle,0.74,Green,N/A,N/A
2025-07-27 11:29:56,"Kolkata, IN",motorcycle,0.74,Blue,N/A,N/A
2025-07-27 11:29:56,"Kolkata, IN",motorcycle,0.57,Black,N/A,N/A
2025-07-27 11:29:56,"Kolkata, IN",motorcycle,0.55,Black,N/A,N/A
2025-07-27 11:29:57,"Kolkata, IN",car,0.92,Black,N/A,N/A
2025-07-27 11:29:57,"Kolkata, IN",car,0.89,White,N/A,N/A
2025-07-27 11:29:57,"Kolkata, IN",motorcycle,0.81,Green,N/A,N/A
2025-07-27 11:29:57,"Kolkata, IN",motorcycle,0.74,Green,N/A,N/A
2025-07-27 11:29:57,"Kolkata, IN",motorcycle,0.59,Black,N/A,N/A
2025-07-27 11:29:57,"Kolkata, IN",car,0.88,White,N/A,N/A
2025-07-27 11:29:58,"Kolkata, IN",car,0.83,Black,N/A,N/A
2025-07-27 11:29:58,"Kolkata, IN",motorcycle,0.78,Green,N/A,N/A
2025-07-27 11:29:58,"Kolkata, IN",motorcycle,0.64,Black,N/A,N/A
2025-07-27 11:29:58,"Kolkata, IN",motorcycle,0.64,Blue,N/A,N/A
2025-07-27 11:29:58,"Kolkata, IN",truck,0.56,Black,N/A,N/A
2025-07-27 11:29:58,"Kolkata, IN",car,0.84,White,N/A,N/A
2025-07-27 11:29:58,"Kolkata, IN",motorcycle,0.75,Blue,N/A,N/A
2025-07-27 11:29:58,"Kolkata, IN",motorcycle,0.74,Green,N/A,N/A
2025-07-27 11:29:59,"Kolkata, IN",truck,0.70,Black,N/A,N/A
2025-07-27 11:29:59,"Kolkata, IN",motorcycle,0.69,Black,N/A,N/A
2025-07-27 11:29:59,"Kolkata, IN",car,0.52,Black,N/A,N/A
2025-07-27 11:29:59,"Kolkata, IN",car,0.86,White,N/A,N/A
2025-07-27 11:29:59,"Kolkata, IN",motorcycle,0.78,Green,N/A,N/A
2025-07-27 11:29:59,"Kolkata, IN",motorcycle,0.74,Black,N/A,N/A
2025-07-27 11:29:59,"Kolkata, IN",motorcycle,0.73,Blue,N/A,N/A
2025-07-27 11:29:59,"Kolkata, IN",truck,0.68,Black,N/A,N/A
2025-07-27 11:30:00,"Kolkata, IN",car,0.55,Black,N/A,N/A
2025-07-27 11:30:00,"Kolkata, IN",car,0.87,White,N/A,N/A
2025-07-27 11:30:00,"Kolkata, IN",motorcycle,0.82,Green,N/A,N/A
2025-07-27 11:30:00,"Kolkata, IN",car,0.82,Black,N/A,N/A
2025-07-27 11:30:00,"Kolkata, IN",motorcycle,0.68,Blue,N/A,N/A
2025-07-27 11:30:00,"Kolkata, IN",motorcycle,0.66,Black,N/A,N/A
2025-07-27 11:30:00,"Kolkata, IN",car,0.88,White,N/A,N/A
2025-07-27 11:30:01,"Kolkata, IN",motorcycle,0.84,Green,N/A,N/A
2025-07-27 11:30:01,"Kolkata, IN",car,0.82,Black,N/A,N/A
2025-07-27 11:30:01,"Kolkata, IN",motorcycle,0.74,Blue,N/A,N/A
2025-07-27 11:30:01,"Kolkata, IN",motorcycle,0.73,Black,N/A,N/A
2025-07-27 11:30:01,"Kolkata, IN",car,0.86,White,N/A,N/A
2025-07-27 11:30:01,"Kolkata, IN",car,0.83,Black,N/A,N/A
2025-07-27 11:30:01,"Kolkata, IN",motorcycle,0.82,Green,N/A,N/A
2025-07-27 11:30:01,"Kolkata, IN",motorcycle,0.77,Blue,N/A,N/A
2025-07-27 11:30:02,"Kolkata, IN",motorcycle,0.67,Black,N/A,N/A
2025-07-27 11:30:02,"Kolkata, IN",car,0.88,Black,N/A,N/A
2025-07-27 11:30:02,"Kolkata, IN",car,0.86,White,N/A,N/A
2025-07-27 11:30:02,"Kolkata, IN",motorcycle,0.77,Green,N/A,N/A
2025-07-27 11:30:02,"Kolkata, IN",motorcycle,0.72,Black,N/A,N/A
2025-07-27 11:30:02,"Kolkata, IN",motorcycle,0.58,Blue,N/A,N/A
2025-07-27 11:30:02,"Kolkata, IN",car,0.86,White,N/A,N/A
2025-07-27 11:30:03,"Kolkata, IN",car,0.83,Black,N/A,N/A
2025-07-27 11:30:03,"Kolkata, IN",motorcycle,0.70,Green,N/A,N/A
2025-07-27 11:30:03,"Kolkata, IN",motorcycle,0.60,Blue,N/A,N/A
2025-07-27 11:30:03,"Kolkata, IN",motorcycle,0.46,Black,N/A,N/A
2025-07-27 11:30:03,"Kolkata, IN",car,0.85,White,N/A,N/A
2025-07-27 11:30:03,"Kolkata, IN",motorcycle,0.77,Blue,N/A,N/A
2025-07-27 11:30:03,"Kolkata, IN",motorcycle,0.76,Green,N/A,N/A
2025-07-27 11:30:03,"Kolkata, IN",car,0.64,Black,N/A,N/A
2025-07-27 11:30:04,"Kolkata, IN",truck,0.62,Black,N/A,N/A
2025-07-27 11:30:04,"Kolkata, IN",motorcycle,0.62,Black,N/A,N/A
2025-07-27 11:30:04,"Kolkata, IN",car,0.86,White,N/A,N/A
2025-07-27 11:30:04,"Kolkata, IN",motorcycle,0.74,Blue,N/A,N/A
2025-07-27 11:30:04,"Kolkata, IN",car,0.73,Black,N/A,N/A
2025-07-27 11:30:04,"Kolkata, IN",motorcycle,0.72,Green,N/A,N/A
2025-07-27 11:30:04,"Kolkata, IN",truck,0.66,Black,N/A,N/A
2025-07-27 11:30:05,"Kolkata, IN",motorcycle,0.57,Black,N/A,N/A
2025-07-27 11:30:05,"Kolkata, IN",car,0.86,White,N/A,N/A
2025-07-27 11:30:05,"Kolkata, IN",motorcycle,0.80,Green,N/A,N/A
2025-07-27 11:30:05,"Kolkata, IN",truck,0.73,Black,N/A,N/A
2025-07-27 11:30:05,"Kolkata, IN",motorcycle,0.69,Blue,N/A,N/A
2025-07-27 11:30:05,"Kolkata, IN",car,0.55,Black,N/A,N/A
2025-07-27 11:30:05,"Kolkata, IN",motorcycle,0.48,Black,N/A,N/A
2025-07-27 11:30:06,"Kolkata, IN",car,0.87,White,N/A,N/A
2025-07-27 11:30:06,"Kolkata, IN",motorcycle,0.86,Green,N/A,N/A
2025-07-27 11:30:06,"Kolkata, IN",car,0.81,Black,N/A,N/A
2025-07-27 11:30:06,"Kolkata, IN",truck,0.64,Black,JUSIN,0.65
2025-07-27 11:30:06,"Kolkata, IN",motorcycle,0.58,Blue,N/A,N/A
2025-07-27 11:30:06,"Kolkata, IN",motorcycle,0.56,Black,N/A,N/A
2025-07-27 11:30:07,"Kolkata, IN",motorcycle,0.87,Green,N/A,N/A
2025-07-27 11:30:07,"Kolkata, IN",car,0.87,White,N/A,N/A
2025-07-27 11:30:07,"Kolkata, IN",motorcycle,0.76,Blue,N/A,N/A
2025-07-27 11:30:07,"Kolkata, IN",car,0.73,Black,N/A,N/A
2025-07-27 11:30:07,"Kolkata, IN",motorcycle,0.70,Black,N/A,N/A
2025-07-27 11:30:07,"Kolkata, IN",truck,0.67,Black,N/A,N/A
2025-07-27 11:30:08,"Kolkata, IN",car,0.87,Black,N/A,N/A
2025-07-27 11:30:08,"Kolkata, IN",car,0.85,White,N/A,N/A
2025-07-27 11:30:08,"Kolkata, IN",motorcycle,0.81,Green,N/A,N/A
2025-07-27 11:30:08,"Kolkata, IN",motorcycle,0.75,Blue,N/A,N/A
2025-07-27 11:30:08,"Kolkata, IN",motorcycle,0.56,Black,N/A,N/A
2025-07-27 11:30:08,"Kolkata, IN",car,0.90,Black,N/A,N/A
2025-07-27 11:30:08,"Kolkata, IN",car,0.85,White,N/A,N/A
2025-07-27 11:30:08,"Kolkata, IN",motorcycle,0.73,Blue,N/A,N/A
2025-07-27 11:30:08,"Kolkata, IN",motorcycle,0.72,Green,N/A,N/A
2025-07-27 11:30:08,"Kolkata, IN",motorcycle,0.49,Green,N/A,N/A
2025-07-27 11:30:09,"Kolkata, IN",car,0.93,Black,N/A,N/A
2025-07-27 11:30:09,"Kolkata, IN",car,0.86,White,N/A,N/A
2025-07-27 11:30:09,"Kolkata, IN",motorcycle,0.84,Green,N/A,N/A
2025-07-27 11:30:09,"Kolkata, IN",motorcycle,0.67,Blue,N/A,N/A
2025-07-27 11:30:09,"Kolkata, IN",motorcycle,0.56,Green,N/A,N/A
2025-07-27 11:30:09,"Kolkata, IN",motorcycle,0.47,Black,N/A,N/A
2025-07-27 11:30:09,"Kolkata, IN",car,0.87,Black,USINGDTO,0.68
2025-07-27 11:30:09,"Kolkata, IN",car,0.86,White,N/A,N/A
2025-07-27 11:30:10,"Kolkata, IN",motorcycle,0.82,Green,N/A,N/A
2025-07-27 11:30:10,"Kolkata, IN",motorcycle,0.76,Blue,N/A,N/A
2025-07-27 11:30:10,"Kolkata, IN",motorcycle,0.61,Green,N/A,N/A
2025-07-27 11:30:10,"Kolkata, IN",truck,0.55,Black,N/A,N/A
2025-07-27 11:30:10,"Kolkata, IN",car,0.85,Black,N/A,N/A
2025-07-27 11:30:10,"Kolkata, IN",car,0.84,White,N/A,N/A
2025-07-27 11:30:11,"Kolkata, IN",motorcycle,0.83,Green,N/A,N/A
2025-07-27 11:30:11,"Kolkata, IN",motorcycle,0.73,Blue,N/A,N/A
2025-07-27 11:30:11,"Kolkata, IN",motorcycle,0.72,Green,N/A,N/A
2025-07-27 11:30:11,"Kolkata, IN",truck,0.57,Black,N/A,N/A
2025-07-27 11:30:11,"Kolkata, IN",car,0.89,White,N/A,N/A
2025-07-27 11:30:11,"Kolkata, IN",car,0.82,Black,N/A,N/A
2025-07-27 11:30:11,"Kolkata, IN",motorcycle,0.79,Green,N/A,N/A
2025-07-27 11:30:11,"Kolkata, IN",motorcycle,0.79,Blue,N/A,N/A
2025-07-27 11:30:12,"Kolkata, IN",truck,0.71,Black,N/A,N/A
2025-07-27 11:30:12,"Kolkata, IN",motorcycle,0.58,Black,N/A,N/A
2025-07-27 11:30:12,"Kolkata, IN",car,0.83,White,N/A,N/A
2025-07-27 11:30:12,"Kolkata, IN",truck,0.79,Black,N/A,N/A
2025-07-27 11:30:12,"Kolkata, IN",motorcycle,0.71,Blue,N/A,N/A
2025-07-27 11:30:12,"Kolkata, IN",motorcycle,0.68,Green,N/A,N/A
2025-07-27 11:30:13,"Kolkata, IN",car,0.57,Black,N/A,N/A
2025-07-27 11:30:13,"Kolkata, IN",motorcycle,0.47,Green,N/A,N/A
2025-07-27 11:30:13,"Kolkata, IN",car,0.86,White,N/A,N/A
