timestamp,location,class_name,confidence_score,vehicle_color,license_plate,plate_confidence
2025-07-27 11:00:44,Freeway_A1,car,0.70,Green,N/A,N/A
2025-07-27 11:00:44,Freeway_A1,car,0.67,Blue,N/A,N/A
2025-07-27 11:00:44,Freeway_A1,car,0.66,Black,N/A,N/A
2025-07-27 11:00:44,Freeway_A1,truck,0.65,Black,N/A,N/A
2025-07-27 11:00:44,Freeway_A1,car,0.59,Blue,N/A,N/A
2025-07-27 11:00:44,Freeway_A1,car,0.59,Blue,N/A,N/A
2025-07-27 11:00:44,Freeway_A1,car,0.56,Blue,N/A,N/A
2025-07-27 11:00:44,Freeway_A1,motorcycle,0.51,Black,N/A,N/A
2025-07-27 11:00:45,Freeway_A1,motorcycle,0.46,Black,N/A,N/A
2025-07-27 11:00:45,Freeway_A1,car,0.87,Blue,N/A,N/A
2025-07-27 11:00:45,Freeway_A1,car,0.87,Blue,N/A,N/A
2025-07-27 11:00:45,Freeway_A1,car,0.84,Blue,N/A,N/A
2025-07-27 11:00:45,Freeway_A1,car,0.81,Blue,N/A,N/A
2025-07-27 11:00:45,Freeway_A1,car,0.79,Blue,N/A,N/A
2025-07-27 11:00:45,Freeway_A1,truck,0.77,Red,N/A,N/A
2025-07-27 11:00:45,Freeway_A1,car,0.75,Blue,N/A,N/A
2025-07-27 11:00:45,Freeway_A1,truck,0.73,Green,N/A,N/A
2025-07-27 11:00:45,Freeway_A1,truck,0.69,Red,N/A,N/A
2025-07-27 11:00:45,Freeway_A1,car,0.68,Blue,N/A,N/A
2025-07-27 11:00:45,Freeway_A1,truck,0.68,Black,N/A,N/A
2025-07-27 11:00:45,Freeway_A1,car,0.61,Blue,N/A,N/A
2025-07-27 11:00:45,Freeway_A1,truck,0.53,Black,N/A,N/A
2025-07-27 11:00:45,Freeway_A1,truck,0.53,Blue,N/A,N/A
2025-07-27 11:00:45,Freeway_A1,motorcycle,0.51,Black,N/A,N/A
2025-07-27 11:00:45,Freeway_A1,car,0.49,Black,N/A,N/A
2025-07-27 11:00:45,Freeway_A1,truck,0.47,White,N/A,N/A
2025-07-27 11:00:45,Freeway_A1,motorcycle,0.45,Black,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,car,0.91,Blue,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,car,0.86,Blue,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,car,0.83,Blue,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,truck,0.81,Black,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,car,0.77,Blue,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,car,0.73,Red,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,truck,0.72,Black,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,car,0.70,Blue,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,car,0.70,Blue,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,truck,0.68,Red,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,car,0.65,Blue,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,truck,0.64,Black,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,car,0.64,Green,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,car,0.47,Red,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,truck,0.89,Black,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,car,0.89,Blue,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,car,0.88,White,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,car,0.87,Black,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,car,0.83,Blue,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,car,0.81,White,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,car,0.80,Blue,N/A,N/A
2025-07-27 11:00:46,Freeway_A1,truck,0.78,Red,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,bus,0.77,Red,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,truck,0.76,Black,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,truck,0.70,Black,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,car,0.69,Blue,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,car,0.68,Blue,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,car,0.66,Black,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,truck,0.66,Black,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,motorcycle,0.64,Black,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,car,0.56,Blue,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,bus,0.52,Black,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,car,0.52,Blue,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,truck,0.91,Black,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,car,0.91,White,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,car,0.87,Black,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,car,0.86,Blue,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,car,0.86,Green,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,bus,0.86,Black,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,truck,0.85,Black,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,car,0.83,White,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,car,0.82,White,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,truck,0.80,Black,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,car,0.80,Blue,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,truck,0.79,Red,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,bus,0.72,Black,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,car,0.69,Blue,N/A,N/A
2025-07-27 11:00:47,Freeway_A1,motorcycle,0.67,Black,N/A,N/A
2025-07-27 11:00:48,Freeway_A1,car,0.63,Blue,N/A,N/A
2025-07-27 11:00:48,Freeway_A1,truck,0.59,Black,N/A,N/A
2025-07-27 11:00:48,Freeway_A1,truck,0.52,Green,N/A,N/A
2025-07-27 11:00:48,Freeway_A1,bus,0.46,Red,N/A,N/A
2025-07-27 11:00:48,Freeway_A1,car,0.45,Black,N/A,N/A
