timestamp,location,class_name,confidence_score,vehicle_color,license_plate,plate_confidence
2025-12-12 17:07:37,"Kolkata, IN",car,0.61,Black,N/A,N/A
2025-12-12 17:07:37,"Kolkata, IN",car,0.59,Blue,N/A,N/A
2025-12-12 17:07:37,"Kolkata, IN",car,0.51,Blue,N/A,N/A
2025-12-12 17:07:37,"Kolkata, IN",car,0.47,White,N/A,N/A
2025-12-12 17:07:37,"Kolkata, IN",car,0.88,White,N/A,N/A
2025-12-12 17:07:37,"Kolkata, IN",car,0.79,White,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.77,Blue,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.75,White,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.67,Blue,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.65,Black,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.60,Blue,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.59,Blue,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.53,White,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.87,Blue,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.85,Blue,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.77,White,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.74,Blue,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.72,White,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.66,Blue,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.66,Blue,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.62,Blue,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.61,White,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.59,Black,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.55,Blue,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.90,Black,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.87,White,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.86,Blue,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.84,Blue,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.79,Blue,N/A,N/A
2025-12-12 17:07:38,"Kolkata, IN",car,0.74,White,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.72,Green,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.72,Blue,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.61,Black,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.56,Blue,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.55,White,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.88,White,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.88,Blue,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.87,Blue,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.82,White,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.73,Blue,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.71,White,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.65,Black,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.59,Blue,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.87,Blue,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.87,Blue,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.85,Blue,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.84,Blue,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.82,Blue,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.76,White,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.69,Blue,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.68,Black,N/A,N/A
2025-12-12 17:07:39,"Kolkata, IN",car,0.51,White,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.90,Blue,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.87,White,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.85,Blue,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.84,Blue,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.84,White,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.76,White,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.59,Black,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.59,Black,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.58,White,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.53,White,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.91,Blue,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",truck,0.83,Blue,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.83,White,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.83,White,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.78,White,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.69,Blue,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.53,Green,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.53,Black,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.52,Blue,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.86,Blue,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.85,White,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.80,White,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.73,Blue,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.70,Blue,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.67,Blue,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.65,Black,N/A,N/A
2025-12-12 17:07:40,"Kolkata, IN",car,0.51,White,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.87,White,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.86,Blue,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.77,White,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.77,White,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.77,Blue,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.63,Black,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.61,White,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.58,Blue,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.57,White,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.51,Blue,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.48,White,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.88,Blue,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.88,White,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.79,White,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.78,White,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.73,White,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.69,White,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.69,Black,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.66,Blue,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.62,Blue,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.59,Black,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",bus,0.47,Blue,N/A,N/A
2025-12-12 17:07:41,"Kolkata, IN",car,0.88,White,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.84,White,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.81,Blue,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.79,White,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.77,Blue,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.72,Blue,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.72,Blue,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.67,Blue,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.66,Blue,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.63,Black,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.58,Black,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",bus,0.57,Blue,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.49,Blue,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.88,White,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.79,Blue,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.78,Blue,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.77,White,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.76,Blue,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.75,White,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.65,Blue,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.64,Blue,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.62,Black,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.58,Black,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.88,Blue,N/A,N/A
2025-12-12 17:07:42,"Kolkata, IN",car,0.85,Blue,N/A,N/A
2025-12-12 17:07:43,"Kolkata, IN",car,0.82,Blue,N/A,N/A
2025-12-12 17:07:43,"Kolkata, IN",car,0.80,White,N/A,N/A
2025-12-12 17:07:43,"Kolkata, IN",car,0.79,White,N/A,N/A
2025-12-12 17:07:43,"Kolkata, IN",car,0.74,Blue,N/A,N/A
2025-12-12 17:07:43,"Kolkata, IN",car,0.70,Blue,N/A,N/A
2025-12-12 17:07:43,"Kolkata, IN",car,0.69,Black,N/A,N/A
2025-12-12 17:07:43,"Kolkata, IN",car,0.65,Blue,N/A,N/A
2025-12-12 17:07:43,"Kolkata, IN",car,0.61,Black,N/A,N/A
2025-12-12 17:07:43,"Kolkata, IN",car,0.46,Blue,N/A,N/A
2025-12-12 17:07:43,"Kolkata, IN",car,0.85,Blue,N/A,N/A
2025-12-12 17:07:43,"Kolkata, IN",car,0.83,Blue,N/A,N/A
2025-12-12 17:07:43,"Kolkata, IN",car,0.83,Blue,N/A,N/A
2025-12-12 17:07:43,"Kolkata, IN",car,0.82,Blue,N/A,N/A
2025-12-12 17:07:43,"Kolkata, IN",car,0.78,White,N/A,N/A
2025-12-12 17:07:43,"Kolkata, IN",car,0.77,White,N/A,N/A
2025-12-12 17:07:43,"Kolkata, IN",car,0.69,White,N/A,N/A
2025-12-12 17:07:43,"Kolkata, IN",car,0.61,Black,N/A,N/A
2025-12-12 17:07:43,"Kolkata, IN",car,0.59,Black,N/A,N/A
2025-12-12 17:07:43,"Kolkata, IN",car,0.52,Black,N/A,N/A
2025-12-12 17:07:43,"Kolkata, IN",car,0.46,White,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.87,Blue,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.85,Blue,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.84,White,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.83,Blue,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.77,White,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.74,White,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.64,White,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.63,Black,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.62,Blue,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.57,Blue,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.87,Blue,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.86,White,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.85,Blue,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.77,Blue,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.77,White,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.75,White,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.66,White,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.58,Blue,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.48,Black,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.47,Blue,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.87,Blue,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.86,White,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.86,Blue,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.80,White,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.79,White,N/A,N/A
2025-12-12 17:07:44,"Kolkata, IN",car,0.78,White,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.74,White,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.71,Blue,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.57,Black,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.47,Black,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.91,Blue,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.89,Blue,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.88,White,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.88,Blue,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.85,Blue,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.81,White,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.72,Blue,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.58,Black,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.54,White,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.52,Blue,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.51,Black,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.92,Blue,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.85,White,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.84,Blue,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.81,White,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.79,Blue,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.75,Blue,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.63,Black,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.56,Black,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.50,Green,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.49,White,N/A,N/A
2025-12-12 17:07:45,"Kolkata, IN",car,0.47,Blue,N/A,N/A
2025-12-12 17:07:46,"Kolkata, IN",car,0.91,Blue,N/A,N/A
2025-12-12 17:07:46,"Kolkata, IN",car,0.84,White,N/A,N/A
2025-12-12 17:07:46,"Kolkata, IN",car,0.84,White,N/A,N/A
2025-12-12 17:07:46,"Kolkata, IN",car,0.78,Blue,N/A,N/A
2025-12-12 17:07:46,"Kolkata, IN",car,0.67,Black,N/A,N/A
2025-12-12 17:07:46,"Kolkata, IN",car,0.63,Black,N/A,N/A
2025-12-12 17:07:46,"Kolkata, IN",car,0.58,White,N/A,N/A
2025-12-12 17:07:46,"Kolkata, IN",car,0.58,Blue,N/A,N/A
2025-12-12 17:07:46,"Kolkata, IN",car,0.48,Blue,N/A,N/A
2025-12-12 17:07:46,"Kolkata, IN",car,0.46,Blue,N/A,N/A
2025-12-12 17:07:47,"Kolkata, IN",car,0.81,Blue,N/A,N/A
2025-12-12 17:07:47,"Kolkata, IN",car,0.80,Blue,N/A,N/A
2025-12-12 17:07:47,"Kolkata, IN",car,0.48,White,N/A,N/A
2025-12-12 17:07:47,"Kolkata, IN",car,0.82,Blue,N/A,N/A
2025-12-12 17:07:47,"Kolkata, IN",car,0.76,Blue,N/A,N/A
2025-12-12 17:07:47,"Kolkata, IN",car,0.55,Blue,N/A,N/A
2025-12-12 17:07:47,"Kolkata, IN",car,0.82,Blue,N/A,N/A
2025-12-12 17:07:47,"Kolkata, IN",car,0.82,Blue,N/A,N/A
2025-12-12 17:07:47,"Kolkata, IN",car,0.56,Blue,N/A,N/A
2025-12-12 17:07:47,"Kolkata, IN",car,0.52,White,N/A,N/A
2025-12-12 17:07:47,"Kolkata, IN",car,0.75,Blue,N/A,N/A
2025-12-12 17:07:47,"Kolkata, IN",car,0.58,Blue,N/A,N/A
2025-12-12 17:07:47,"Kolkata, IN",car,0.45,Blue,N/A,N/A
2025-12-12 17:07:47,"Kolkata, IN",car,0.84,Blue,N/A,N/A
