timestamp,location,class_name,confidence_score,vehicle_color,license_plate,plate_confidence
2025-07-27 11:13:09,"Kolkata, IN",car,0.83,White,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",car,0.79,White,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",car,0.70,Black,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",bus,0.64,Blue,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",car,0.61,Blue,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",car,0.61,Blue,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",car,0.58,White,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",car,0.54,Blue,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",car,0.48,Blue,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",car,0.47,Black,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",car,0.93,Blue,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",car,0.87,White,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",car,0.86,White,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",car,0.85,Blue,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",car,0.84,White,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",car,0.77,Blue,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",bus,0.69,Black,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",car,0.65,Black,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",truck,0.63,Blue,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",car,0.62,Black,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",car,0.50,Black,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",car,0.47,Blue,N/A,N/A
2025-07-27 11:13:09,"Kolkata, IN",truck,0.46,Black,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",car,0.90,Blue,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",car,0.86,White,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",car,0.85,White,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",car,0.82,Blue,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",truck,0.77,Blue,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",car,0.76,Blue,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",truck,0.73,Red,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",truck,0.67,Blue,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",truck,0.64,Red,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",car,0.60,Blue,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",car,0.54,Green,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",truck,0.53,Blue,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",car,0.50,Green,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",car,0.47,Blue,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",car,0.88,White,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",truck,0.88,Blue,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",car,0.83,Blue,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",car,0.83,White,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",car,0.77,Blue,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",car,0.69,Black,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",truck,0.69,Red,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",car,0.61,Blue,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",bus,0.58,Blue,N/A,N/A
2025-07-27 11:13:10,"Kolkata, IN",car,0.55,Blue,N/A,N/A
2025-07-27 11:13:11,"Kolkata, IN",truck,0.55,Blue,N/A,N/A
2025-07-27 11:13:11,"Kolkata, IN",car,0.51,Blue,N/A,N/A
2025-07-27 11:13:11,"Kolkata, IN",motorcycle,0.49,White,N/A,N/A
2025-07-27 11:13:11,"Kolkata, IN",truck,0.47,Blue,N/A,N/A
2025-07-27 11:13:11,"Kolkata, IN",car,0.45,Blue,N/A,N/A
2025-07-27 11:13:11,"Kolkata, IN",truck,0.45,Red,N/A,N/A
2025-07-27 11:13:11,"Kolkata, IN",car,0.89,White,N/A,N/A
2025-07-27 11:13:11,"Kolkata, IN",truck,0.84,Green,N/A,N/A
2025-07-27 11:13:11,"Kolkata, IN",car,0.83,White,N/A,N/A
2025-07-27 11:13:11,"Kolkata, IN",car,0.83,Blue,N/A,N/A
2025-07-27 11:13:11,"Kolkata, IN",truck,0.75,Blue,N/A,N/A
2025-07-27 11:13:11,"Kolkata, IN",truck,0.74,Red,N/A,N/A
2025-07-27 11:13:11,"Kolkata, IN",car,0.69,Blue,N/A,N/A
2025-07-27 11:13:11,"Kolkata, IN",car,0.66,Blue,N/A,N/A
2025-07-27 11:13:11,"Kolkata, IN",motorcycle,0.63,White,N/A,N/A
2025-07-27 11:13:11,"Kolkata, IN",car,0.57,Blue,N/A,N/A
2025-07-27 11:13:11,"Kolkata, IN",car,0.53,Blue,N/A,N/A
2025-07-27 11:13:11,"Kolkata, IN",car,0.49,Blue,N/A,N/A
2025-07-27 11:13:11,"Kolkata, IN",car,0.48,Blue,N/A,N/A
2025-07-27 11:13:11,"Kolkata, IN",car,0.46,Blue,N/A,N/A
2025-07-27 11:13:11,"Kolkata, IN",car,0.93,White,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",car,0.85,Blue,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",car,0.83,Blue,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",truck,0.79,Blue,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",truck,0.77,Blue,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",truck,0.76,Red,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",truck,0.74,Blue,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",car,0.67,Blue,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",car,0.62,Blue,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",motorcycle,0.60,Blue,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",car,0.56,Blue,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",car,0.55,Blue,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",truck,0.52,Blue,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",car,0.88,Blue,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",truck,0.87,Black,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",car,0.86,Blue,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",car,0.86,White,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",car,0.78,Blue,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",truck,0.73,Blue,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",truck,0.66,Black,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",car,0.61,Blue,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",truck,0.61,Blue,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",truck,0.60,Red,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",car,0.57,Blue,N/A,N/A
2025-07-27 11:13:12,"Kolkata, IN",truck,0.57,Blue,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",car,0.57,Blue,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",motorcycle,0.53,Blue,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",car,0.50,Blue,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",truck,0.49,Blue,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",truck,0.48,Red,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",car,0.47,Blue,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",car,0.47,White,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",car,0.89,Blue,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",car,0.89,Blue,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",truck,0.87,Blue,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",car,0.85,Blue,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",car,0.84,Blue,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",car,0.76,Blue,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",truck,0.75,Blue,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",truck,0.75,Red,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",truck,0.71,Red,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",truck,0.71,Green,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",truck,0.62,Black,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",car,0.56,Blue,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",motorcycle,0.55,Blue,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",truck,0.47,Blue,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",car,0.46,Blue,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",truck,0.46,Blue,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",car,0.88,Blue,N/A,N/A
2025-07-27 11:13:13,"Kolkata, IN",car,0.88,White,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",car,0.84,Blue,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",car,0.83,White,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",car,0.79,White,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",truck,0.77,Black,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",car,0.75,Blue,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",truck,0.73,Red,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",truck,0.68,Blue,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",car,0.62,Black,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",car,0.61,Blue,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",car,0.59,Blue,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",motorcycle,0.55,Blue,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",truck,0.55,Red,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",car,0.55,Green,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",truck,0.49,Blue,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",car,0.49,Blue,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",car,0.90,White,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",truck,0.88,Blue,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",car,0.83,White,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",car,0.81,Blue,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",car,0.76,Blue,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",motorcycle,0.74,Black,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",car,0.71,White,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",truck,0.69,Blue,N/A,N/A
2025-07-27 11:13:14,"Kolkata, IN",truck,0.66,Red,N/A,N/A
2025-07-27 11:13:15,"Kolkata, IN",car,0.66,White,N/A,N/A
2025-07-27 11:13:15,"Kolkata, IN",car,0.65,Black,N/A,N/A
2025-07-27 11:13:15,"Kolkata, IN",car,0.63,Blue,N/A,N/A
2025-07-27 11:13:15,"Kolkata, IN",motorcycle,0.53,Blue,N/A,N/A
2025-07-27 11:13:15,"Kolkata, IN",car,0.50,White,N/A,N/A
2025-07-27 11:13:15,"Kolkata, IN",car,0.49,Blue,N/A,N/A
2025-07-27 11:13:15,"Kolkata, IN",bus,0.46,Blue,N/A,N/A
2025-07-27 11:13:15,"Kolkata, IN",truck,0.93,Blue,N/A,N/A
2025-07-27 11:13:15,"Kolkata, IN",car,0.90,White,N/A,N/A
2025-07-27 11:13:15,"Kolkata, IN",car,0.89,Black,N/A,N/A
2025-07-27 11:13:15,"Kolkata, IN",car,0.85,Blue,N/A,N/A
2025-07-27 11:13:15,"Kolkata, IN",truck,0.84,Red,N/A,N/A
2025-07-27 11:13:15,"Kolkata, IN",car,0.82,Blue,N/A,N/A
2025-07-27 11:13:15,"Kolkata, IN",car,0.82,Green,N/A,N/A
2025-07-27 11:13:15,"Kolkata, IN",car,0.80,Black,N/A,N/A
2025-07-27 11:13:15,"Kolkata, IN",car,0.77,White,N/A,N/A
2025-07-27 11:13:15,"Kolkata, IN",car,0.73,Black,N/A,N/A
2025-07-27 11:13:15,"Kolkata, IN",car,0.71,Blue,N/A,N/A
2025-07-27 11:13:15,"Kolkata, IN",truck,0.69,White,N/A,N/A
2025-07-27 11:13:15,"Kolkata, IN",motorcycle,0.67,Blue,N/A,N/A
2025-07-27 11:13:15,"Kolkata, IN",car,0.65,Blue,N/A,N/A
2025-07-27 11:13:16,"Kolkata, IN",truck,0.65,Black,N/A,N/A
2025-07-27 11:13:16,"Kolkata, IN",motorcycle,0.64,Blue,N/A,N/A
2025-07-27 11:13:16,"Kolkata, IN",car,0.58,Blue,N/A,N/A
2025-07-27 11:13:16,"Kolkata, IN",car,0.56,White,N/A,N/A
2025-07-27 11:13:16,"Kolkata, IN",car,0.50,Blue,N/A,N/A
2025-07-27 11:13:16,"Kolkata, IN",truck,0.49,Black,N/A,N/A
2025-07-27 11:13:16,"Kolkata, IN",truck,0.49,White,N/A,N/A
2025-07-27 11:13:16,"Kolkata, IN",truck,0.93,Red,N/A,N/A
2025-07-27 11:13:16,"Kolkata, IN",car,0.87,Green,N/A,N/A
2025-07-27 11:13:16,"Kolkata, IN",truck,0.84,Blue,N/A,N/A
2025-07-27 11:13:16,"Kolkata, IN",car,0.83,Blue,N/A,N/A
2025-07-27 11:13:16,"Kolkata, IN",car,0.81,Blue,N/A,N/A
2025-07-27 11:13:16,"Kolkata, IN",car,0.78,Red,N/A,N/A
2025-07-27 11:13:16,"Kolkata, IN",car,0.78,Black,N/A,N/A
2025-07-27 11:13:16,"Kolkata, IN",car,0.77,Blue,N/A,N/A
2025-07-27 11:13:16,"Kolkata, IN",car,0.75,Blue,N/A,N/A
2025-07-27 11:13:16,"Kolkata, IN",car,0.74,Black,N/A,N/A
2025-07-27 11:13:16,"Kolkata, IN",car,0.70,Green,N/A,N/A
2025-07-27 11:13:16,"Kolkata, IN",truck,0.66,Black,N/A,N/A
2025-07-27 11:13:16,"Kolkata, IN",car,0.64,Black,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",car,0.61,Blue,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",car,0.58,Black,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",car,0.49,Blue,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",car,0.46,Black,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",truck,0.93,Blue,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",car,0.87,Blue,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",truck,0.86,Blue,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",car,0.86,Blue,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",car,0.86,Blue,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",car,0.84,Green,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",car,0.82,Black,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",car,0.76,Black,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",car,0.75,Green,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",truck,0.61,Black,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",car,0.61,Blue,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",car,0.58,Blue,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",car,0.52,Black,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",car,0.50,Black,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",car,0.46,Black,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",car,0.46,Blue,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",truck,0.90,Blue,N/A,N/A
2025-07-27 11:13:17,"Kolkata, IN",car,0.89,Blue,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",car,0.88,Blue,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",car,0.85,Red,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",car,0.81,Red,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",car,0.79,Black,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",car,0.78,Black,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",car,0.78,Green,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",car,0.75,Blue,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",bus,0.71,Red,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",car,0.70,Black,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",truck,0.67,Black,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",car,0.63,Blue,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",car,0.60,Black,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",car,0.57,Black,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",car,0.92,White,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",car,0.92,Blue,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",car,0.89,Red,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",car,0.88,Black,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",truck,0.86,Blue,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",car,0.81,Blue,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",car,0.81,Green,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",car,0.74,Black,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",car,0.68,Blue,N/A,N/A
2025-07-27 11:13:18,"Kolkata, IN",car,0.64,Blue,N/A,N/A
2025-07-27 11:13:19,"Kolkata, IN",car,0.59,Black,N/A,N/A
2025-07-27 11:13:19,"Kolkata, IN",car,0.56,Blue,N/A,N/A
2025-07-27 11:13:19,"Kolkata, IN",truck,0.55,Black,N/A,N/A
2025-07-27 11:13:19,"Kolkata, IN",car,0.54,Black,N/A,N/A
2025-07-27 11:13:19,"Kolkata, IN",truck,0.46,Red,N/A,N/A
2025-07-27 11:13:19,"Kolkata, IN",car,0.89,Black,N/A,N/A
2025-07-27 11:13:19,"Kolkata, IN",car,0.89,Blue,N/A,N/A
2025-07-27 11:13:19,"Kolkata, IN",car,0.87,Green,N/A,N/A
2025-07-27 11:13:19,"Kolkata, IN",car,0.85,Blue,N/A,N/A
2025-07-27 11:13:19,"Kolkata, IN",car,0.85,Black,N/A,N/A
2025-07-27 11:13:19,"Kolkata, IN",car,0.83,Blue,N/A,N/A
2025-07-27 11:13:19,"Kolkata, IN",car,0.81,Red,N/A,N/A
2025-07-27 11:13:19,"Kolkata, IN",car,0.74,Black,N/A,N/A
2025-07-27 11:13:19,"Kolkata, IN",car,0.72,Blue,N/A,N/A
2025-07-27 11:13:19,"Kolkata, IN",car,0.72,Black,N/A,N/A
2025-07-27 11:13:19,"Kolkata, IN",car,0.68,Blue,N/A,N/A
2025-07-27 11:13:19,"Kolkata, IN",car,0.66,Blue,N/A,N/A
2025-07-27 11:13:19,"Kolkata, IN",car,0.52,Black,N/A,N/A
2025-07-27 11:13:19,"Kolkata, IN",car,0.49,Black,N/A,N/A
2025-07-27 11:13:19,"Kolkata, IN",truck,0.48,Black,N/A,N/A
2025-07-27 11:13:19,"Kolkata, IN",car,0.47,Black,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.90,Blue,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.89,Green,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.87,Black,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.87,Black,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.85,Blue,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.82,Blue,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",truck,0.81,Black,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.80,Black,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.78,Blue,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.74,Blue,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.74,Blue,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.66,Blue,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",truck,0.65,Black,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.62,Blue,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.59,Black,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.59,Black,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",truck,0.46,Black,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.90,Green,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",truck,0.87,Black,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.84,Blue,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.84,Blue,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.84,Black,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.81,White,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.79,Blue,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.79,Blue,N/A,N/A
2025-07-27 11:13:20,"Kolkata, IN",car,0.77,Black,N/A,N/A
2025-07-27 11:13:21,"Kolkata, IN",car,0.76,Black,N/A,N/A
2025-07-27 11:13:21,"Kolkata, IN",car,0.71,Black,N/A,N/A
2025-07-27 11:13:21,"Kolkata, IN",car,0.71,Blue,N/A,N/A
